countyname,statename,fips_1,sociod_eqi_2jan2018_vc,air_eqi_2jan2018_vc,land_eqi_2jan2018_vc,water_eqi_2jan2018_vc,eqi_2jan2018_vc,pctnonwhite10,gdp2017b,metro,fac_penalty_count,CIDDist,FinalEC,estab,EPAregion,cases_2011,cases_2012,cases_2013,cases_2014,cases_2015,cases_2016,cases_2017,cases_2018,cases_2019,cases_2020,proportionObama
Randolph County,Illinois,17157,-.21700037,-.5430693,-.41480654,-1.3740927,-.5301199,13.570917,1.547159,0,1,47.10643968113538,0,24,5,0,0,0,0,0,0,0,0,0,0,0
Richland County,Illinois,17159,-.19152007,-.26900822,-.83834082,-.080602057,-.12353536,3.4497631,.58141398,0,0,164.1120416607195,0,23,5,0,0,0,0,0,0,0,0,0,0,0
Rock Island County,Illinois,17161,.70986414,-.41399032,-.98546845,-1.3856214,-.79857254,24.251419,10.218084,1,4,210.5378234275308,1,119,5,1,0,0,0,0,0,0,0,0,0,1
St. Clair County,Illinois,17163,.89523458,-1.6222693,-.89115334,1.3944519,-1.0124305,37.102676,11.716575,1,20,1.675127543536817,0,131,5,0,0,0,0,0,0,0,0,0,0,0
Saline County,Illinois,17165,-.19027045,-1.3236673,-.25979647,.45895854,-.43828124,7.6345682,.83688003,0,0,152.3941613121126,0,22,5,0,0,0,0,0,0,0,0,0,0,0
Sangamon County,Illinois,17167,1.1520064,-.42534447,-.70072597,-1.3932129,-.59036857,17.460308,11.06966,1,9,103.3755312478785,1,91,5,0,0,0,0,0,0,0,1,0,0,0
Schuyler County,Illinois,17169,-.45562252,-.82979625,-.54341817,-1.3509036,-.77932489,5.0503712,.23926599,0,0,154.7453942173654,0,4,5,0,0,0,0,0,0,0,0,0,0,0
Scott County,Illinois,17171,-.4052192,.000871845,-.52962136,-.89399838,-.42182621,2.035481,.13764299,0,0,100.8404177879857,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Shelby County,Illinois,17173,-.27275971,.30760476,-.90098298,-1.2573628,-.52873427,1.9720074,.66992599,0,1,112.8208857769594,0,21,5,0,0,0,0,0,0,0,0,0,0,0
Stark County,Illinois,17175,-.22466111,-.10518027,-.64999461,-1.3292552,-.46683642,2.8028028,.199827,1,1,181.1999304425246,0,5,5,0,0,0,0,0,0,0,0,0,0,0
Stephenson County,Illinois,17177,-.0084160035,-.22181997,-1.1893227,-1.5053614,-.70354706,14.879169,1.8247139,0,6,149.642677263208,1,60,5,0,0,1,0,0,0,0,0,0,0,1
Tazewell County,Illinois,17179,.90602225,-.70003408,-1.1611835,-1.5548735,-1.4283741,4.9994831,6.6609149,1,5,189.5221153153655,0,124,5,0,0,0,0,0,0,0,0,0,0,0
Union County,Illinois,17181,-.22475857,-.95134538,-.10715861,-1.2097474,-.67393267,7.6033244,.40495801,0,0,131.602743181046,0,16,5,0,0,0,0,0,0,0,0,0,0,0
Vermilion County,Illinois,17183,-.26701283,-.4080064,-1.0757247,-1.4100473,-.80747676,19.644716,3.203166,1,4,117.2462516577796,0,72,5,0,0,0,0,0,0,0,0,0,0,0
Wabash County,Illinois,17185,-.39206123,-.78525072,-.63022,-1.3637291,-.7468648,3.7582657,.328648,0,0,165.5708769201685,0,11,5,0,0,0,0,0,0,0,0,0,0,0
Warren County,Illinois,17187,-.09648215,-.48073095,-.67028272,-.95526701,-.56989253,12.000903,.78309703,0,1,225.4934832889692,0,14,5,0,0,0,0,0,0,0,0,0,0,0
Washington County,Illinois,17189,-.10985708,-.40381345,-.6461103,.52278435,-.25817585,3.0986681,.86400503,0,1,48.80166728685734,1,15,5,0,0,0,0,0,0,0,1,0,0,0
Wayne County,Illinois,17191,-.54364842,-.22491457,-.82188785,-1.2315978,-.69976801,2.5059667,.43819699,0,0,129.5747396875628,1,14,5,0,0,0,0,0,0,0,0,0,1,0
White County,Illinois,17193,-.59187567,-.32991537,-.71112126,1.4049767,.13881822,2.4343674,.495309,0,0,163.5414451844288,0,12,5,0,0,0,0,0,0,0,0,0,0,0
Whiteside County,Illinois,17195,.19457909,-.39113149,-1.3642766,-.11651786,-.65271622,14.077404,2.0490251,0,3,164.7207369988099,0,81,5,0,0,0,0,0,0,0,0,0,0,0
Will County,Illinois,17197,1.7586406,-.97951955,-.38076177,-1.402642,-2.014266,32.762115,33.33913,1,38,34.98188632762817,0,573,5,0,0,0,0,0,0,0,0,0,0,0
Williamson County,Illinois,17199,.22579271,-1.4400167,.38434529,-.20479865,-.59480566,8.4964666,2.874711,1,4,124.7779084210254,0,41,5,0,0,0,0,0,0,0,0,0,0,0
Winnebago County,Illinois,17201,.73156857,-.84117466,-.62141836,-1.5333613,-1.171365,27.4566,14.101254,1,18,111.9873923231818,0,522,5,0,0,0,0,0,0,0,0,0,0,0
Woodford County,Illinois,17203,.86173373,-1.3418323,-1.2512875,-1.4148551,-1.8270392,3.5433478,1.125383,1,3,151.5093401676336,0,42,5,0,0,0,0,0,0,0,0,0,0,0
Adams County,Indiana,18001,-.44418225,-.45600435,-1.3041002,-.13421178,-.8908186,5.4264693,1.72903,0,5,128.4656305137799,0,58,5,0,0,0,0,0,0,0,0,0,0,0
Allen County,Indiana,18003,1.0683682,-1.2594899,-.79433358,-.89068216,-1.2186153,23.510605,21.046574,1,15,146.1334686214315,0,468,5,0,0,0,0,0,0,0,0,0,0,0
Bartholomew County,Indiana,18005,.86554748,-1.5603153,-.84080368,-.023885129,-1.3914325,12.9919,6.366981,1,7,47.99309533050393,0,134,5,0,0,0,0,0,0,0,0,0,0,0
Benton County,Indiana,18007,-.46948743,-.95669705,-1.2729344,-.087259807,-.8951503,6.2796474,.42976299,1,0,111.8231290665262,0,12,5,0,0,0,0,0,0,0,0,0,0,0
Blackford County,Indiana,18009,-.68295729,-.082614817,-.70337647,-.6765765,-.090466872,2.8434904,.31897101,0,2,91.23577369351909,0,21,5,0,0,0,0,0,0,0,0,0,0,0
Boone County,Indiana,18011,1.5667239,-.85538524,-1.1778841,-.06821958,-1.1124222,6.1599574,3.1418171,1,2,18.92992539223534,0,82,5,0,0,0,0,0,0,0,0,0,0,0
Brown County,Indiana,18013,-.033207167,-.82094306,.51400161,-.58219874,-.34817913,3.1557539,.28982401,1,1,47.71354117225236,0,20,5,0,0,0,0,0,0,0,0,0,0,0
Carroll County,Indiana,18015,-.23852114,-.45619088,-.80787992,-.037181225,-.68066972,4.7978172,.63319403,1,0,76.51066546363018,1,26,5,0,0,0,0,0,0,0,0,1,0,0
Cass County,Indiana,18017,-.39225,-.5085094,-.96460491,-.68521798,-.66619956,16.275728,1.380038,0,14,88.94196329942875,0,40,5,0,0,0,0,0,0,0,0,0,0,0
Clark County,Indiana,18019,.59658146,-.88945615,-.38681397,-.65257192,-1.1542931,14.827818,5.3606529,1,14,2.369947672290851,0,140,5,0,0,0,0,0,0,0,0,0,0,0
Clay County,Indiana,18021,-.36474091,-1.530987,-.59916729,.11490484,-1.2601883,2.7668278,.80238402,1,1,74.20518501716246,0,25,5,0,0,0,0,0,0,0,0,0,0,0
Clinton County,Indiana,18023,-.30940115,-.61959153,-1.2004763,-.06657102,-.80946225,14.673127,1.551643,0,5,46.69722002832172,0,40,5,0,0,0,0,0,0,0,0,0,0,0
